review,sentiment
a hint i think may be gathered by the various comments on this thread i was quite amazed at the number of people who liked this film who want to make it mandatory or compulsory i think this gives us a little bit of insight into the reason this film and the issue underlying it is so polarizing the global warming issue appeals a lot to people who want to force others to do right it appeals particularly to more liberal leaning people because it doesn t have to do with bedroom morality which is what usually gets conservatives who want to force you to be good going and that s the problem with the film al gore is a politician and a very successful one at that he just can t help himself from appealing to those people who want to force others to do as they would the political appeal is just too great and there we are left with a scientific issue that may be of huge importance reduced to a political issue appealing to those in the body politic with a predilection to force other to do right another interesting question is how did the environmental movement get hijacked by such people,0
the movie within the movie a concept done many times in the history of cinema it is accomplished here as well as in any if you love carmen you ll love this version if you love flamenco you ll love this version the plot of the classic opera is played out in the actual rehearsal of the opera by a flamenco troupe the music is authentic the direction wonderful if you like dancing you ll love this version there is tragedy there is passion there is intrigue there is carmen,1
when i was younger i thought the first film was really good in childhood so i decided to see the sequel this is an example of why some films shouldn t have sequels because the first film is usually best and it is basically now that ariel and eric are married they have a daughter who isn t allowed outside the house because they are worried about the sister of ursula the octopus legged villain from film one morgana getting to her when the kid gets out she asks ursula s sister to turn her into a mermaid like her mum was this makes ariel go back to the sea to find her the same good voice artists it s just the story that could have had a bit more thought adequate,0
attention spoiler many people told me that planet of the apes was tim burton s worst movie and apart from that much weaker than the original film so i decided not to see it another friend of mine who hadn t seen the movie yet advised me to watch it in spite of this because a tim burton movie is still a tim burton movie i decided to do it and i found that he was right it s clear that a remake of such a famous film as planet of the apes is automatically influenced by commercial thinking still tim burton managed his film to represent his weird playfulness just as well as beetlejuice or batman if you are already fond of burton movies it s hard not to like one of his films even if it has some flaws nerve racking monkey squeals over dressed apes and a leading actor who could have been without difficulties replaced by anbody else what the film gives us in the first place is an answer to the question what s the result when tim burton is instructed to create a remake first of all burton wouldn t be burton if he wouldn t refuse to call it a remake from the start it s a re imagining on the other hand burton knows that almost every viewer of his movie has seen the very first film version starring charlton heston as human and he knows that a remake doesn t exist without its model and that the two films will not stop being compared so all he does is playing with this comparison at every moment of his film e g by referencing to quotes concerning the story line burton does a brilliant job by answering open questions of the original first and then driving the whole audience to despair by destroying this wonderful clarity and ending the movie with and here is the spoiler leo coming back to earth and finding himself inside a world that seems to have been ruled by apes forever now this is the burtonesque answer to people s expectations they hold because of the astonishing shocking ending of the first planet of the apes an ending even more unexpected more astonishing and completely confusing because and here i m disagreeing with various planet of the apes homepages and platforms it does not make any sense there cannot be a meaning to it or just a so complicated one that it becomes ineffective tim burton is playing his cruel games he does it with a grin and he does it well burton fans will sure like it others may feel betrayed and complain about some sort of manierism well and i don t think producers will ever ask burton to direct a remake again,1
i have always loved bad creations rhetorical criticism and my film professor validated that for me in college this is not as bad as the star wars holiday special there is nothing bottom of the lunchbox than that mistake this the fantastic four film complete with the i have no idea why hes excessively tweaking his fingers doctor doom is high on the list of colossal mistakes doom s dialogue kill him let him go is classic as it is staggering in its hilarity the editing is good and the director of photography isn t half bad those are the up sides i cannot however subject all my friends to watch in its entirety but if i can get the chance i show them the can jonny and sue come to outer space with us scene i do i also include the final scene scene where redd richards in his ff outfit for some reason alongside his bride sue in her wedding dress get into the limo the payoff is the extendo arm in farewell as they drive away most people are in complete disbelief that something like this exists,0
i didn t expect much when i rented this movie and it blew me away if you like good drama good character development that draws you into a character and makes you care about them you ll love this movie engrossing,1
in the new year s eve the tuberculous sister of the salvation army edit astrid holm asks her mother and her colleague maria lisa lundholm to call david holm victor sj str m to visit her in her deathbed meanwhile the alcoholic david is telling to two other drunkards in the cemetery the legend of the phantom coach and his coachman in accordance with the legend the last sinner to die in the turn of the new year becomes the soul collector gathering souls in his coach when david denies to visit edit his friends have an argument with him they fight and david dies when the coachman arrives he recognizes his friend georges tore svennberg who died in the end of the last year george revisits parts of david s obnoxious life and in flashbacks he shows how mean and selfish david was k rkarlen is an impressive and stylish silent movie with magnificent special effects for a movie the characters are very well developed however the story is dated and there is a weird and unexplained situation when sister edit tells that she loves david holm why should a enlightened woman love such a despicable man that wasted his life corrupting other people despite being religiously dated in the present days it gives a beautiful message of faith and redemption in the end my vote is nine title brazil a carro a fantasma the phantom coach,1
this film could be one of the most underrated film of bollywood history this blockbuster had all of it good performances music and direction i remember i was in allahabad when this movie was running and it was somewhere in march at holi time the people there were playing its song ooe amma at their loudspeakers in highest volume if someone who likes to watch some like it hot and drools over marilyn monroe he should see this movie thumbs up to govinda how many of you know that this film was shot in south of india and after sholay could be one of the very few blockbuter to hit silver screen with films like these indian comedy could never be dead,1
horrible film about an old crusty painter who hangs around with a young girl boring tatum o neil goes through the motions in her part and has some of the corniest lines in film history richard burton looks close to death in this film and we re supposed to believe he looks good for sixty the acting is bad as is the plot the characters are awful as is the story it s really hard to feel for anyone in this film except larry ewashen who plays a guy in a porno theater who hits on tatum he s kind of funny this movie is really a waste of time if you are a tatum fan like me which is why i rented it in the first place please don t see this movie she is really bad in it and you ll wonder if maybe paper moon was a fluke it wasn t because of bad news bears and little darlings it s known she can act well but still don t rent this movie and if you re a fan of burton rent something when he was good looking and not a fossil,0
well magic works in mysterious ways this movie about prisoners trying to escape with the help of spells written by another prisoner centuries ago was a superb occult thriller with a surprising end and lots of suspense even if it had something of a theater play almost everything happens in the cell it never got boring and it was acted very well in the tradition of cube you felt trapped with the characters and even if they were criminal you developed some sympathy with some of them only to change your mind by the twists the story takes some happenings catched you off guard and there was always a touch of insanity in the air altogether intense and entertaining and as i didn t expect anything a friend rented it it was a positive surprise,1
good movie good music good background and an acceptable plot but the main point again as his movies tend to be the man is the best actor in idia and can turn dust into gold nana patekar this may be his second best performance after parinda others may disagree although other movies are not far behind one man that will never ever disappoint you good movie although i think shahrukh was a luxury this movie could have done without you can see in his movies others try very hard to reach his heights and act out of their skins but this man is really something elase the movie is cool the music and direction is excellent plot a bit thin but the screen play and dialog again very good a must watch,1
i agree with all aforementioned comments this show was a delight to watch funny witty terrific acting and zany sets it s always a thrill to find a show that is smartly written assumes the audience has brains and displays subtle humor i would spend good hard earned cash money to see it again on dvd and as long as we re requesting smart series that never got a chance how about dvd releases of maximum bob another well written odd duck show with a delightful cast of characters and add to the list middle ages or frank s place there has to a way to release these shows out of the vaults and into the hands of devoted fans and new audiences,1
countless historical cultural mistakes a jewish guy named omar hahahaha brilliant detective was taking out by the least intelligent guy in the movie jewish suicide bombers that was funny hitler and his top guns went to watch a movie downtown paris with two guards at the door shoot me brad pitt overacted and it was painful to watch him mr qt is re writing history hitler was killed in a theatre really the funny thing about this is that people and i mean stupid people will actually believe this plot and finally can any one tell me how this movie made it to the top movies of all time shame shame shame still wondering how can anyone like this movie,0
showtime falls somewhere north of what some critics have been saying and a little south of what i expected months ago when i first heard about eddie murphy and robert di niro teaming up for a comedy overall it was pretty good as real life crime or cops go and plot for that matter it is pretty illogical but duh this is a comedy also while the special effects chases aerial shots and skyscrapers blowing up were present but lower key than a schwartzenegger movie i found it a bit tiresome and overdone sensibilities aside for myself all that pyro techno hyper effect stuff had been getting really old these past few years it seemed a lame substitute for characterization story and engaging emotions i hope the lesser quantity of it in showtime is an indicator of a trend in hollywood a trend downwards of less use of the silly less use of the exploding building di niro and murphy are two of my favorites their screen presence and charisma and even their character depth have been a joy to behold for many years that can t be dismissed here they are engaging actors and entertaining and appealing in this movie i can t put my finger on it but perhaps the explosions the excessive fx and all of that diminished the final product perhaps or perhaps it was something else or a combination of factors that gives one the sense that the movie didn t achieve its highest potential whatever it was showtime was entertaining i probably will buy the dvd when it comes out but i had the vibe that it nonetheless wasn t all it could have been at least not all i had hoped for very good movie but not a great movie i gave it an out of,1
saw the move while in paris in may i was debating between that and mission impossible i am very glad i choose oss not only because it was funny but might as well watch a french movie while in france i had a great time would recommend it it is important to have some understanding the french society of today to really enjoy the humor of this movie cannot wait for the dvd to come out i don t know how some of the jeu de mots puns would be translated in english i ll certainly buy it when it is out p s i saw on brice de nice which is a movie starring dujardin that all kids were talking about in france this movie is a comedy but sillier than one can imagine in comparing both movies i have to say that dujardin did a good job in oss,1
i sat through all hours i do not know what was worse the awful plot the lame characters or the hawaiian hottie that eddie s yearold kid and year old grandpa made sexual advances toward the money spent on this was just flushed down the throne matty simmons should be ashamed the original idea for this movie was a swiss family griswold and it somehow turned into this mess the only bright spot is that it s ratings were so bad we will never see this on tv again avoid at all costs rent ernest saves xmas or something else,0
this show is totally worth watching it has the best cast of talent i have seen in a very long time the premise of the show is unique and fresh i guess the executives at abc are not used too that as it was not another reality show however this show was believable with likable characters and marvelous story lines i am probably not in the age group they expect to like the show as i am in my forty s but a lot of my friends also loved it late s mid s and are dying for quality shows with talented cast members i do not think this show was given enough time to gain an audience i believe that given more time this show would have done very well once again abc is not giving a show with real potential a real chance with so many shows given chance after chance and not nearly worth it they need to give quality shows a real chance and the time to really click and gain an audience i really loved the characters and looked forward to watching each episode i have been watching the episodes on abc videos and the show keeps getting better and better although i think they owe us one more episode number we want to watch what we can bombard abc with emails and letters and see if its possible to save this show from extinction it certainly worked for jerico some things are just worth saving and this show is definitely one of them sign the online petition to abc at,1
spoilers more than likely nothing really important you couldn t have figured out yourselves yeah it s really weird i rented it at a blockbuster for the reason it had absolutely no description of the movie on the back of the box only a list of the bands that had songs in it but after that i had a dikens of a time finding it even here on imdb i kept confusing it with night of the demons but you know they re basically the same thing the parts i loved most about this movie was the whole thing in the garage that black gym guy was hilarious the way he screamed all the time even when screaming wasn t really necessary he d let out a listen up now block the door with cars and so they d run cars head on into other cars but then he got balls and shafted by a zombie with a broom stick i believe it was the other part that kinda caught my attention was the part with the crash outside the building with the guys that they girl didn t want to come over to what significant aspect of the movie did that give us what was it why was it there why did the movie end with a guy breaking the tv s in a studio i saw that there was a zombie running towards the screen but he was kinda far away i mean he could have just turned the tv off yes this movie was shot on a whim and yes i hated it good day,0
once again woody allen seems to be completely devoid of any inspiration other than recycling himself here we have a mock documentary like zelig the structure of the film is a series of anecdotes radio days broadway danny rose set in the s zelig purple rose bullets over broadway about a low life deconstructing harry who believes being a genius absolves him from being a jerk ditto given this film and deconstructing harry one wonders if this is allen s justification for his own actions with mia farrow s adopted daughter yes i was a jerk but i m a genius so you gotta love me allen has only produced two good movies in the past ten years the fine but overpraised bullets over broadway and the excellent but largely ignored manhattan murder mystery his other efforts range from trifles new york stories mighty aphrodite to edgy yet experimental husbands and wives to pure drek alice scenes from a mall shadows and fog celebrity deconstructing harry his films no longer even try to have a narrative arc and his humor seems to aim at wryly amusing not funny after deconstructing harry i stopped seeing his films in theaters after sweet and lowdown i may stop renting them as well,0
i m a huge fan of the spy genre and this is one of the best of these films the assignment is based on a true story which has been somewhat embellished for the big screen and it really takes you on a fun ride the film has a great cast starring aidan quinn donald sutherland and ben kingsley naval officer quinn is a reluctantly recruited by sutherland after a chance meeting with kingsley who believes quinn to be the famous terrorist carlos the jackal because quinn so closely resembles carlos sutherland stops at nothing to recruit him because sutherland is obsessed with the terrorist s capture or death the training sequences are awesome quinn is really put to the test by kingsley and sutherland having to withstand attacks from remote controlled snowmobiles from eating the same food each day to being drugged with a hallucinogen he even has to learn how to make love to a woman the way carlos would the film has some great action scenes with quinn eluding allies because they believe he is carlos and in his final mission when he is to kill the jackal throughout the film quinn must struggle with the new personality he has attained versus his own will he remain as ruthless and free as carlos or will he once again return to his life of a good husband and father if you like the spy genre this is a must see the action is used only to propel the story of this thriller forward no gratuitous explosions or fight scenes rating of stars,1
meet peter houseman rock star genetic professor at virgina university when he s not ballin on the court he s blowing minds and dropping panties in his classroom lectures dr houseman is working on a serum that would allow the body to constantly regenerate cells allowing humans to become immortal i d want to be immortal too if i looked like christian bale and got the sweet female lovin that only vu can offer an assortment of old and ugly university professors don t care for the popular houseman and cut off funding for his project due to lack of results this causes peter to use himself as the guinea pig for his serum much to my amazement there are side effects and he get this metamorphoses into something that is embedded into our genetic dna that has been repressed for millions of years he also beds dr mike s crush sally after a whole day of knowing her she has a son his name is tommy he is an angry little boy metamorphosis isn t a terrible movie just not a well produced one the whole time i watched this i couldn t get past the fact that this was filmed in the look and feel of the movie is late seventies quality at the latest it does not help that it s packaged along with s movies as metamorphosis is part of mill creek entertainment s chilling classics there is basically no film quality difference whatsoever the final five minutes are pure bad movie cheese that actually for me at least save the movie from a lower rating pay attention to the computer terminology such as cromosonic anomaly no wonder peter s experiment failed your computer can t spell this is worthy of a view followed by a trip to your local tavern,0
we usually think of the british as the experts at rendering great adventure from the imperial age with the likes of the four feathers and zulu simply because the imperial age was for the most part british here in the wind and the lion we see a wonderful rendering of america s own imperial age america s projection of power under teddy roosevelt is the backdrop for this conventional tale of the kidnapped damsel who despite her gentility is smitten by the rough manly nobility of her captor who in turn is disarmed by her beauty and scorn politically correct prigs eager to see some slight of native peoples or cultures can rest assured that the way arabs and muslims are depicted here is far more flattering than the way their modern counterparts depict themselves on the current world stage what makes this story different are the terrific production values faultless photography composition and editing the terrific casting the underappreciated brian keith playing a bully teddy and vivid history though the wind and the lion is told largely through the eyes of the son every member of the family can identify with one of the characters whether it be sean connery s noble brigand candace bergen s feisty heroine john huston s wily john hay or steve kanaly s spiffy radiant ruthless can do lieutenant roosevelt s big stick there is a transcendent scene at the end when the little boy is symbolically swept away by the dashing moor on his white steed this is high adventure at its best,1
there are so very few films where just the title tells you all you need to know about the film such a film is i was a communist for the fbi another example would be i married a monster from outer space the really interesting thing about this film is how in heaven s name did this get nominated for an oscar in the documentary category it is not a documentary in any sense of the word it s not even in that hybrid category of docudrama it s just a rather exploitive film about the work of an fbi undercover agent named matt cvetic who infiltrated the communist party in pittsburgh and got active in trying to take over the steelworker s union for the communists and reporting on said activities to his handlers in the fbi a documentary of that work might have been interesting but what we got was a film to fit those paranoid times i found it fascinating that when cvetic finally broke his cover it was to the house un american activities committee rather than the trial in new york of the communist party leaders there was a moment in the film where head communist james millican tells his followers to start spreading the word that the house un american activities committee was composed of a bunch of right wing yahoos looking to get their names in front of the camera now what could have given him that idea anyway just connect the dots and no doubt the word their came from j edgar hoover trying to give some credence to huac by having an effective undercover come out there rather than at an actual trial little thing there called cross examination warner brothers who produced i was a communist for the fbi later produced big jim mclain which starred john wayne about a huac investigator in hawaii huac did grab on to credit for the work done by the honolulu pd in breaking up a communist spy ring there among the dockworkers but at least in john wayne s film nobody claimed it was a documentary frank lovejoy is in the title role as cvetic and his fbi handlers are richard webb and philip carey dorothy hart plays a pittsburgh school teacher who says that there are or so like here in that school system indoctrinating the young among whom is ron hagerthy lovejoy s son she has a change of heart about the communists and lovejoy has to save her from a homicidal fate planned by his superiors ironically hart left the movies and went to work for all places the united nations which as we know has been accused often of being a communist nest in the usa over half a century later and we really have very few objective works on film or in print about the communist party of the usa they were in fact a very active bunch in the labor movement the real heroes in stopping them were labor organizers like walter reuther in the uaw or david dubinsky in the ilgwu but since they were people of the left they just don t have the following on the right to be suitable propaganda material anyway i was a communist for the fbi is an exploitive work based on a real life character and a testament to those paranoid times,0
but this movie was a bore the history part was fine but the musical part was not not one song i cared about and no soundtrack to be heard if sweet jesus was suppose to be comic relief it never work if john adams was suppose to be the obnoxious annoying one the rest of them were trying to overthrow him in every scene hancock and jefferson were the only bearable characters in the whole movie the historical quotes and the debate about slavery in their historical context were interesting enough but not enough to overcome the lack of music in a musical shouldn t you be humming the songs after a musical except for a few chirps nothing else was worth the breath,0
yes fassbinder and ballhaus are at the top of their game back in it s about the same subject but in my opinion it s a much better movie than the matrix at least it was times cheaper very nice camera work by michael ballhaus and the wonderful albatross by fleetwood mac at the end fassbinder is creating a very moody tone for the whole film it s a shame this movie was never released on dvd but now after years they finally came to the conclusion that this tv movie is not only one of the best fassbinder films altough there are quiet a lot best fassbinder films it s a brilliant example for a science fiction movie done without much money buy it watch it,1
one of my favorite movies i saw at preview in seattle tom hulce was amazing with out words could convey his feelings thoughts i actually sent mike ferrell some donation money to help the film get distributed it is good system says i need more lines but do not want to give away plot stuff i was in the audience in seattle with hulce and director a writer i think and mike ferrell they talked for about an hour afterwords not really a dry eye in the house why hollywood continues to be stupid i do not know actually i do know it is our fault look what we watch well you get what you pay for guys get this and see it with someone special it is a gem,1
reanhauer bill roy is the leader of a desert dwelling cult who tries to resurrect one of his people only to have a heart attack himself he ends up dying on an operating table and for the sake of revenge his spirit takes over the body of the title character jill jacobson who then proceeds to go about hacking and slashing until her fellow nurses learn what needs to be done to exorcise the demon while i know enough about the directors filmography to know that it primarily consists of outright schlock nurse sherri is really not all that bad sure it s clear that this was very low budget stuff yet all that i found egregiously cheesy about it were the visual effects the acting is not as bad as one might expect either there are two different versions available of this on dvd a much more sex oriented version featuring bountiful amounts of t a is the original cut with such hilariously silly vignettes as the victim and and her love interest sharing their strangest sex moments including one involving fellatio during a college lecture the movie would then be re cut for theatrical version with the horror elements emphasized more strongly some scenes are dropped with new ones added with stevens the role played by j c wells expanded the movies most memorable sequence in this cut is a scene in a foundry and it works quite well this cut of the movie is more interesting overall i would recommend that a viewer see them both and compare them both versions hit their stride in the final third and benefit from a marvelously scene stealing performance from bill roy as the crazed reanhauer and a moody climax set in a graveyard although actually filmed in adamsons backyard marilyn joi is also worth mentioning as the cute nurse who is attracted to football player turned patient marcus washington prentiss moulden who s lost his eyes in a car accident and who incidentally is key to resolving the story with his knowledge of voodoo rituals the movie also makes amusing use of music from composer harry lubins personal collection including compositions for such tv series as one step beyond and the outer limits nurse sherri known by more alternate titles including beyond the living and hospital of terror than any other adamson movie is actually fairly entertaining low budget fare i ended up having a good time watching it,1
this show is verging on brilliant it s a modern day married with children the scripts are witty as they are sprinkled with clever sarcasm they are also realistic dealing with issues that face many parents of teenagers today as well as the on going burden that you might not be the worlds greatest parent and how is the best way to deal with this however at the same time it manages to remain light hearted and fun which with all the drama and action on television these days is a very pleasant and welcome change it is something you can sit down in front of for minutes and relax laugh and relate to it isn t the world s most hilarious comedy yet will make you laugh at least a handful of times an episode michael rapaport is brilliant in the lead as dave he fills the big shoes that the heavily sarcastic script requires and then some he and anita barone vikki have fantastic chemistry and bounce off one another very well this show has a strong future if it is marketed at the correct target audience and put in the right time slot also if fox release it on dvd the following will be stronger and larger as is a classic example with scrubs,1
i am deeply disturbed by some posts i am reading on the message boards for this movie people saying it is actually a good movie just because this movie is uwe boll s best to date does not make it a good movie at all no way in hell far cry is a clich d mess full of bad acting poor direction and an uninspired story with a shoddy script this is boll s first pure action movie and news flash people action movies aren t too hard to make because for a basic action flick all you need is explosions and gun battles scattered around a flimsy plot and hey mr boll succeeds in doing that house of the dead alone in the dark and bloodrayne all horror games adapted into movies by boll are far worse than this they have no redeeming qualities far cry boasts two things which make it his best yet two good leads and a couple of well done action sequences til schweiger is quite good as jack carver and emmanuelle vaugier is a strong female lead the usually great udo kier is passable as the clich d villain and the supporting cast are pretty damn bad towards the end of the film there is a surprisingly tense chase sequence which came as a shock considering boll was behind the camera unfortunately the rest of the movie has an incredibly cheap feel to it with bad cgi lame one liners and clich s around every corner oh and the worst lead up to a sex scene i think i have ever scene not only have the two only known each other for six hours but all it takes is for him to say he kept warm while in the army by spooning his fellow soldiers he already got her to take his clothes off by merely telling her to then he took his off and climbed into bed because he was afraid of hypothermia anyway to summarise this is a bad movie it is mindless action movie that can kill minutes if you are totally bored one could probably do worse than popping this in and watching it but i d personally say watch a classic action film like die hard or predator and stay away from this derivative mess,0
i feel like i ve been had the con is on don t fall for it after reading glowing reviews the director was a film reviewer with sky for years so must have a lot of mates in the press ready to do him a favour by writing favorable reviews i expected solid acting atmosphere suspense strong characterization an intriguing plot development and poetic moments sadly sixteen years of alcohol doesn t deliver on the critics promises for the most part sacrifices these qualities in lieu of cheesy low budget special effects what was that clich d cobweb scene in there for unrealistic fight choreography and mindless mind numbing narration clich edits and camera angles sixteen years of alcohol starts off interestingly with some beautiful location shots in scotland but it s straight downhill from here unfortunately instead of spending some time building atmosphere creating characters we might care about or building suspense the director opts to begin driving you crazy with self indulgent heavy handed twaddle voice over s the lead characters are so unsympathetic and are so badly acted the audience doesn t care what happens to them desperate actors do desperate things like this movie to make matters worse the homage s typical of a director trying to pay his dues to past masters are either utterly clich or unconvincing the soundtrack is the only thing that lifted me and kept me in the cinema but even that failed to support the dramatic narrative other connecting a period of time to the action for some reason the movie got increasingly flawed and to be quite honest annoying i still watched the whole damn thing i guess i liked the attempt at gritty realism in the film but even that was destroyed when they were often inter cut with weird and abstract sometimes pointless scenes you don t need a huge budget to make truly moving film so much has been said about how little money they had to make this film half a million is not a little bit of money so no excuses sometimes i wonder what the actors or their agents were thinking pass on this turkey unless you re masochistic or mindless anyway not my thing,0
eskimo is a serious movie about the cultural chasm between an indigenous population and the encroaching white man although filmed in a documentary style seemingly with non professionals eskimo is a skilled production that contains a believable story the audience will want to see through to the final shot the native eskimo simply has different beliefs and behaviors about women and life than do the whalers that darken his landscape when an eskimo man loses his mate it is natural that other men share their women with their friend it is also usual for their women to want to take the place of the missing spouse all of this seems natural in the context of the desolate foreboding arctic setting the trusting eskimo falls prey to unscrupulous white whalers with heavy european accents that do not view these natives as their equals deceit drunken orgies rape and death occur after the eskimo men depart for work on the icy cold seas eventually the lead eskimo mala realizes that he has been duped and he takes his revenge the audience would have cheered in the s theaters enter the royal canadian mounted police and the moral dilemma of whether to bring back mala for trial the mounties are played as feeling policemen that know this is not a cut and dry case will the mounties get their man is it fair to hold mala to a code of behavior outside of his traditional society is there a way out that does not punish mala is it inevitable that the white man s law must prevail is there no hope for innocence this is not a great movie but one that you will enjoy for the depth of the issue addressed in a very different setting i suspect that the filming of the sequences with animals was done before today s disclaimer that none were injured in the making of the film so beware of the raw nature sequences highly recommended,1
i watched an episode yes i sat through the entire miserable experience and i have to say this brand of comedy is one of the worst you will get imagine peter griffin of family guy fame now imagine peter griffin as a admittedly slim and minus the glasses woman except that he now lacks the something that made him hilarious peter griffin is an idiot but he doesn t know he s an idiot sarah has none of the genuine character none of the acting ability to pull her character off maybe its the trite formulaic jokes that pull her comedy even lower than her character can take it by herself maybe it s the lack of believable foils her insensitive bigoted persona may appeal to insensitive bigoted people unlike the mass appeal that stephen colbert s insensitive bigoted character has like bill o reilly sarah creates an annoying unfunny character she lacks something that is necessary for the genre of satire let alone for the entire world of comedy what sarah silverman lacks its noticeable and when you don t believe it and identify with it it s not funny anymore,0
horrible ending and i can t believe moore spent a year coming up with it smacks of l ron hubbard and dianetitcs which hubbard claimed to pen in just three weeks this was actually disappointing enough for me to toss my discs from the first years now the first hours were action packed though absurd in the premise and then it deteriorated into a slow painful sophomoric dissolution of the series unbelievable how slow and drawn out that last hour was were we to think more deeply if i wanted a lesson in a materialism i would reread daniel quinn s ishmael absurd to think k people would give up everything for a fresh start absurd to throw in a disappearing kara and a reappearing baltar and six absurd to throw in the mitochondrial eve just absurd,0
i want the minutes of my life back that was wasted on this pathetic excuse for a movie the acting was horrific i used to be a fan of cameron diaz and vincent d onofrio i will never look at them the same again keanu reeves and dan aykroyd were not a surprise everyone knows they never could act thankfully only dan attempted an accent his accent was a disaster as expected i think he was either confused about the location of the film or had never actually spoken to anyone from minnesota i hope this review helps anyone who is undecided about what to do with their precious time the only reason i was able to sit through the whole movie was because i was stuck somewhere without anything better to watch or read,0
collusion course is even worse than the typical evil white male corporate capitalist movie of the week this movie is less pleasant than a toothache jay leno can act he s good in his underrated debut movie the silverbears in which he gives a performance consist with the demands of his character this movie is so bad leno s character a sanctimonious buffoon is less annoying than morita s character a sanctimonious fool,0
the film starts in the long island kennel club where is murdered a dog later is appeared dead as a case of committing suicide a collector millionaire called arched but sleuth debonair philo vance william powell to be aware of actually killing there are many suspects the secretary ralph morgan the butler the chinese cooker the contender paul cavanagh in kennel championship for revenge killing dog the nephew mary astor facing off her tyrant uncle the italian man jack la rue the brother the attractive neighbour stylish vance tries to find out who murdered tycoon appearing many clues as a book titled unsolved murders the police inspector eugene palette and a coroner are helped by vance to investigate the mysterious death the sympathetic forensic medic examines boring the continuous body count who s the killer the public enjoys immensely about guess the murder the picture is an interesting and deliberate whodunit it s a laborious and intriguing suspense tale the personages are similar to agatha christie stories all they are various suspects they are developed on a whole gallery of familiar actors well characterized from the period represented by a glittering casting to choose from their acting range from great to worst powell is in his habitual elegant and smart form as philo he s protagonist of two famed detectives cinema this one and elegant nick charles along with nora mirna loy make the greatest marriage detectives special mention to mary astor as the niece enamored of suspect sir thomas she was a noted actress of noir cinema maltese falcon the movie is magnificently directed by hollywood classic director michael curtiz he directs utilizing modern techniques as the image of dead through a lock door a split image while are speaking for phone and curtain image the tale is remade as calling philo vance the film is a good production warner bros by vitagraph corp,1
the hand of death aka countdown in kung fu is a vastly underrated early work by director john woo the film stars dorian tan tan tao liang and features jackie chan sammo hung and james tien in significant supporting roles many people believe or have been lead to believe by deceptive advertising that this is a jackie chan film this is not a jackie chan film dorian tan is the star but jackie gives one of his best most serious early performances the hand of death is about a shaolin disciple named yunfei tan who is sent on a mission to assassinate a shaolin traitor named shih xiaofeng tien and protect a revolutionary named zhang yi woo along his journey yunfei meets up with a young woodcutter named tan chan and a disgraced sword fighter chang chung known as the wanderer both men have suffered at the hands of shih and want to take revenge the three team up to defeat shih and his eight bodyguards and escort the revolutionary to safety the martial arts action is above average under the direction of sammo hung dorian tan uses his trademark high kicks very effectively as the northern eighteen styles kicks along with some southern five styles boxing sammo hung and jackie chan provide excellent martial arts performances as well james tien is not the greatest martial artist on the jade screen but does an acceptable job some of the early fights are a bit slow and seem over choreographed but the final showdowns featuring chan tan and hung are very good director john woo provides plenty of interesting character development in the film which is refreshing the cinematography by leung wing kat is very stylish unique and beautiful for a kung fu film of this era joseph koo s music a combination of soft flutes and s shaft style orchestral pieces is kung fu cinema at its best hand of death is not jackie and sammo s usual kung fu comedy hand of death is a serious straightforward revenge driven story hand of death aka countdown in kung fu is an underrated classic in the old school kung fu genre the film is one of the best artistically of its time and a preview of the great things to come from jackie chan and sammo hung hung s great choreography is put on display here before his directorial debut and chan s early charisma and talent can be clearly seen hand of death is a solid stylish old school kung fu film and a brilliant early work of the legendary john woo kung fu genre rating wanderer to tan referring to his new weapon the little eagle wing god lance tan just a knickknack,1
i must have seen a different version than the first person on the user comments section it s really really good steve zahn and karl urban are great together val kilmer s character is much like he was in the novel although the emphasis is on gus and call and the comanches we get to see what happened with call and newt s mother as well i won t spoil it but it gives a lot of insight into call s character all the actors did a really convincing job steve zahn had the biggest challenge i thought to follow robert duvall there s a lot of action humor tragedy it s got something for everyone i can t wait until it airs my family are all jealous i got to see it early,1
